poem_id,chunk_id,Title_raw,Poem_line_raw,Title_cleaned,Poem_line_cleaned,Row_IDs_in_chunk,chunk_type,Status
286,1296,ابو خالد,"يابو خالد حفظك الله وانت الشيخ      الذي ما يهـز الوقت مقداره
يوم ميلادك يسولف به التاريخ      عندما سولف التاريخ باخباره
كل ما قال كوكب الأرض للمرّيخ      فوق متني بنى الامجاد باصراره
قال له كوكب المرّيخ مجد الشيخ      كمّـله يـوم فوقي حط مســباره",ابو خالد,"يابو خالد حفظك الله وانت الشيخ      الذي ما يهز الوقت مقداره
يوم ميلادك يسولف به التاريخ      عندما سولف التاريخ باخباره
كل ما قال كوكب الارض للمريخ      فوق متني بني الامجاد باصراره
قال له كوكب المريخ مجد الشيخ      كمله يوم فوقي حط مسباره","3868,3869,3870,3871",regular,Ready
287,1297,الميّت الحي,"كم أشعر بمتعه إلى صرت بلحـالي      على شـفاتي دعاءْ والأرض سجّـاده
والشعر في الميّت اللي حي يحلالي      كما حلا شعر عاشق في هوى غـاده
محتاج صاحب يقدّر مجمل احوالي      ماهو على الظن ، فوق الظن وزياده
يدري عن الحاجه اللي دارت فْـ بالي      ويدرك حقيقة شعور الحزن وابعاده",الميت الحي,"كم اشعر بمتعه الي صرت بلحالي      علي شفاتي دعاء والارض سجاده
والشعر في الميت اللي حي يحلالي      كما حلا شعر عاشق في هوي غاده
محتاج صاحب يقدر مجمل احوالي      ماهو علي الظن ، فوق الظن وزياده
يدري عن الحاجه اللي دارت ف بالي      ويدرك حقيقه شعور الحزن وابعاده","3872,3873,3874,3875",regular,Ready
287,1298,الميّت الحي,"يدري عن الحاجه اللي دارت فْـ بالي      ويدرك حقيقة شعور الحزن وابعاده
الوعـي .. رافـد مهم لدعـم الآمـالي      والنصر .. يحتاج دعم وفكر وقيـاده
يا قصر زعبيـل شكلك فاقـدٍ غـالـي      عضـيد شيـخٍ تـفاخـر باسمه بـلاده
مرّيت قصره وحسّـيت القصـر بالي      لو كان قصـره يفاخـر بالذي شــاده",الميت الحي,"يدري عن الحاجه اللي دارت ف بالي      ويدرك حقيقه شعور الحزن وابعاده
الوعي .. رافد مهم لدعم الامالي      والنصر .. يحتاج دعم وفكر وقياده
يا قصر زعبيل شكلك فاقد غالي      عضيد شيخ تفاخر باسمه بلاده
مريت قصره وحسيت القصر بالي      لو كان قصره يفاخر بالذي شاده","3875,3876,3877,3878",regular,Ready
287,1299,الميّت الحي,"مرّيت قصره وحسّـيت القصـر بالي      لو كان قصـره يفاخـر بالذي شــاده
يشـاركـك أوّل الأحــــزان و التالـي      تقول ميعـاد حـزنك نفـس ميعـاده
حـدايقـه بالنخـيل الباسـق العـالي      إللي مَـعَ رقّــة النسـنـاس منقـــاده
أحيـد عصفـــورها لا جيـت غنّى لي      واليوم عصفـورها ليسَ كما العـاده",الميت الحي,"مريت قصره وحسيت القصر بالي      لو كان قصره يفاخر بالذي شاده
يشاركك اول الاحزان و التالي      تقول ميعاد حزنك نفس ميعاده
حدايقه بالنخيل الباسق العالي      اللي مع رقه النسناس منقاده
احيد عصفورها لا جيت غني لي      واليوم عصفورها ليس كما العاده","3878,3879,3880,3881",regular,Ready
287,1300,الميّت الحي,"أحيـد عصفـــورها لا جيـت غنّى لي      واليوم عصفـورها ليسَ كما العـاده
من يحسب الحزن وقفه فوق الاطلالي      قولوا له الحـزن حاجه غير معتـاده
الحـزن ذكـره معي في كل ترحالـي      والى لقيت الحزين ، احاول اسعاده
ما قلت أبـويـه ولا عمّـي ولا خـالي      لو كلّـهم في ميـادين الفـخـر سـاده",الميت الحي,"احيد عصفورها لا جيت غني لي      واليوم عصفورها ليس كما العاده
من يحسب الحزن وقفه فوق الاطلالي      قولوا له الحزن حاجه غير معتاده
الحزن ذكره معي في كل ترحالي      والي لقيت الحزين ، احاول اسعاده
ما قلت ابويه ولا عمي ولا خالي      لو كلهم في ميادين الفخر ساده","3881,3882,3883,3884",regular,Ready
287,1301,الميّت الحي,"من يحسب الحزن وقفه فوق الاطلالي      قولوا له الحـزن حاجه غير معتـاده
الحـزن ذكـره معي في كل ترحالـي      والى لقيت الحزين ، احاول اسعاده
ما قلت أبـويـه ولا عمّـي ولا خـالي      لو كلّـهم في ميـادين الفـخـر سـاده
لكن .. أفاخــر بهم وآثـبّـت افـعـالي      وش قيمة الرجل لو مايصنع امجاده",الميت الحي,"من يحسب الحزن وقفه فوق الاطلالي      قولوا له الحزن حاجه غير معتاده
الحزن ذكره معي في كل ترحالي      والي لقيت الحزين ، احاول اسعاده
ما قلت ابويه ولا عمي ولا خالي      لو كلهم في ميادين الفخر ساده
لكن .. افاخر بهم واثبت افعالي      وش قيمه الرجل لو مايصنع امجاده","3882,3883,3884,3885",final,Ready
288,1302,عجايب وشنذاره وغيّاث,"عجايب      وينك يا غيَاث شنذاره تحداني
لو كان ما عندها فعل تماري به      شوط التحدّي تشارك به على شاني
هذا كلام الحقيقه وانت تدري به      شهرة عجايب ترى في كل ميداني
منها زمان العجب ضاعت تعاجيبه      محد يحارب نجاحي غير عدواني",عجايب وشنذاره وغياث,"عجايب      وينك يا غياث شنذاره تحداني
لو كان ما عندها فعل تماري به      شوط التحدي تشارك به علي شاني
هذا كلام الحقيقه وانت تدري به      شهره عجايب تري في كل ميداني
منها زمان العجب ضاعت تعاجيبه      محد يحارب نجاحي غير عدواني","3886,3887,3888,3889",regular,Ready
288,1303,عجايب وشنذاره وغيّاث,"منها زمان العجب ضاعت تعاجيبه      محد يحارب نجاحي غير عدواني
ولا لقوا من محاربتي سوى الخيبه      لو شهرة اعمار للقاصي وللداني
ومركاضها كل خلق الله تهذري به      إلى ذكرها زمنها ما تناساني
مدرّب اعمار شاملني بتدريبه      بكره واقول الشعر صح الله لساني",عجايب وشنذاره وغياث,"منها زمان العجب ضاعت تعاجيبه      محد يحارب نجاحي غير عدواني
ولا لقوا من محاربتي سوي الخيبه      لو شهره اعمار للقاصي وللداني
ومركاضها كل خلق الله تهذري به      الي ذكرها زمنها ما تناساني
مدرب اعمار شاملني بتدريبه      بكره واقول الشعر صح الله لساني","3889,3890,3891,3892",regular,Ready
288,1304,عجايب وشنذاره وغيّاث,"مدرّب اعمار شاملني بتدريبه      بكره واقول الشعر صح الله لساني
أتعب على البيت لين يزين تركيبه      شنذاره
وينك يا غيّاث غثني والزمن فاني      عجايب السيف قدّامي تباهي به
تقول للأوّلي ماهوب للثاني      تستنقص من المقام وتجهل الهيبه",عجايب وشنذاره وغياث,"مدرب اعمار شاملني بتدريبه      بكره واقول الشعر صح الله لساني
اتعب علي البيت لين يزين تركيبه      شنذاره
وينك يا غياث غثني والزمن فاني      عجايب السيف قدامي تباهي به
تقول للاولي ماهوب للثاني      تستنقص من المقام وتجهل الهيبه","3892,3893,3894,3895",regular,Ready
288,1305,عجايب وشنذاره وغيّاث,"تقول للأوّلي ماهوب للثاني      تستنقص من المقام وتجهل الهيبه
معزّب الخير قدّمها وخلاني      أسلوب تمويه واهل الهجن تدري به
والله لو الشور عندي ما تعدّاني      أكسّر التيم لجل السيف وآجيبه
مع احترامي وتقديري وعرفاني      من يجهل اعمار مدري وش نسوّي به",عجايب وشنذاره وغياث,"تقول للاولي ماهوب للثاني      تستنقص من المقام وتجهل الهيبه
معزب الخير قدمها وخلاني      اسلوب تمويه واهل الهجن تدري به
والله لو الشور عندي ما تعداني      اكسر التيم لجل السيف واجيبه
مع احترامي وتقديري وعرفاني      من يجهل اعمار مدري وش نسوي به","3895,3896,3897,3898",regular,Ready
