Text content,Title,poem_id
سحابٍ من دموع الموت هالك يروي الأنهار,,104
روى نهره ونبت وردٍ عجز يقطف ولايشمّه,,104
جبل صامد قوي عزمه كبر حتى بدى ينهار,,104
عقب ما كان في العالي تهاوى من على القمّه,,104
بدى يصغر يالين أصبح حجر يلعب بيدين صغار,,104
تبعـثر والطـفـل ينثـر حصاه ويرجـع يلـمّه,,104
نصـيحه قـلتها إحذر تعـاكـس جارف التـيّار,,104
صعب تامّن في بحر الوقت لاموجه ولا يمّه,,104
ونصيحه لاتذيكا لك على ناس اذكيا شـطّار,,104
ترى بعض البشر تحسب بلا روح وبلا ذمّه,,104
وانا لا ماعـليّ الاّ أقـول الحـق مهـما صـار,,104
تريـد الحق خـذ قولي ولا تاخـذ ولـد عـمّه,,104
أنا قلت النصيحه لك واعـيد الدار غير الدار,,104
وافـاعـيها تـريـّا بـس لحظة غـدر وتسـمّه,,104
أنا ماجـيتها لك سحـب إلاّ في سـما الامطار,,104
واذا زمّ البحـر مـوجـه لك الله ردّها زمّـه,,104
البـارحـة غـنـيـت انـا بـنـشوده,ذيب عوى,105
وعبرت في حدودي وجيت حدوده,,105
عـز اللـه ان الـدار هـذي داري,,105
وعـز اللـه ان النـود نفـحة نـوده,,105
أسلـوبها فـكـري وهـي فـكـريـّه,,105
إيعـرفهـا الـنـقــّاد مـن مـنـقــوده,,105
وطريقـها على الجهـات الاربـع,,105
اللـي فـي وجهي ماهي بمسدوده,,105
أذا قـراهـا الـشـاعـر المتـمـكـّن,,105
تنـاسـب احـساسه وتدخـل مـوده,,105
مـن كـل بـسـتـان اتـنـقـّى ورده,,105
بستـاني الشعـري يا كثر وروده,,105
الارض يمـكـن ثـمـرهـا باينـبّـت,,105
وهـي الاراضــي كلـّها مسـمـوده,,105
بغـيتـها بـرحـي باتـطلـع بـرحي,,105
وبغيتها ( عجوا ) ثـمر عـنقوده,,105
اشـب ضوّي فـوق ضلـع المعنى,,105
وجـزايلي مثـل الغـضا مـرمـوده,,105
أسبـح بحور الشعـر واحد واحد,,105
معـاي طــاقـه ماهـي بْـمـحـدوده,,105
تـلمع بروق افـكاري الشعـريــّه,,105
وخـيـالي الجـامـح تـدن رعــوده,,105
بين المـراكـز الاوّله لي مـركـز,,105
أنا لهـا فـي اللـيــله المـشـهــوده,,105
اكـسّـر التـيـمات لو هـي ريـخا,,105
وانـته ولا تـكـسر وهي مشـدوده,,105
لاني مضمّر شعر عندي خبره,,105
ما افـحّـم الحـايـل مع الـمـفـروده,,105
وهذي القصيده لو بتطلع بَكره,,105
إمّـا عـلى شـاهـيـن أو سـلـهـوده,,105
أدخل براس المال واعرف ربحي,,105
قــدّام مـا يـدخـل عـلـي مــردوده,,105
يوم اصهـلت خـيل المعاني قالـت,,105
ســلام لك يـا (مـحـمـد النابـوده),,105
اللي غيابك عن حضـورك يكـفي,,105
وذكـرك ذعـاذيـع النسـيم تقـوده,,105
إطلع معي فوق السحاب نسولف,,105
وكلـمات من مثـلي تجي معدوده,,105
ويـعـدّها الـروّاي كـلـمـه كـلـمه,,105
مابـه ولا كـلمه ما هي مقـصوده,,105
كلُّ ذوي نعـمه بنـعـمه يُـحـسـد,,105
وانا زعـيـم الـعـالم الـمـحـسـوده,,105
عسى فعـولي في عيون امثالك,,105
مقـبوله وْمـشكـوره وْمحـمـوده,,105
الى هنا والوقـت يجـري يجري,,105
مـعـدود وايـّام البـشـر مـعـدوده,,105
ذكرت عـاد وقـلت سـبحان الله,,105
وش صار في عاده وفي ثـموده,,105
الكبر يهـدم والتـواضـع يـبـني,,105
والوصل يحيي والهجر وش فوده,,105
مضـيّـع الثـروه محـب الثـروه,,105
كـنـّـه يــدوّر حـاجـةٍ مـفـقـــوده,,105
ولا خـذا منه البخـيل الممـسك,,105
رغـم عـقـاراتـه وكـثـر نـقــوده,,105
واللي ما ياخذ عمره مْن أيّامه,,105
والا بتـاخـذ من جـسـده الـدوده,,105
اللي كـفوفـه جـايـده من خيره,,105
تجود و تجود العـرب من جوده,,105
اللي جيوبه من كـفوفه تـشكي,,105
دايم ملا كـفوفه وهي مضهوده,,105
من كثر ما كفـّه تجي م المـدّه,,105
وينام وكـفوف الـسعـد ممدوده,,105
ما قاله الله في الكتاب المنـزل,,105
ما يـنـكـره إنجـيـله و تـلـمـوده,,105
وما نقـصنا لامرئ ٍ متـصـدّق,,105
قـل للزهـيد ونفـسه المزهـوده,,105
عزمه على الظلع الكبير يرزّه,,105
ما بيـن أسـباعـه وبين فهـوده,,105
لو تـربـط الاجـسـام بالأفـعـالي,,105
لقـيـت أفـكـار العـرب معـقـوده,,105
العـقل منهج مخـتلف في ذاتـه,,105
عن منهـج الـواقـع وكل بـنوده,,105
قد يكبر ف عينك كبير بحجـمه,,105
أو يصغر فـْ عينك صغير بعوده,,105
وفي قصّة النمرود من وحي الله,,105
اللي تـمـادى في كـبـر معـبـوده,,105
مْن البعوض أرسل عليه بعـوضه,,105
أذلـّـت الـنـمــرود بيـن جـنــوده,,105
ومن قـال ما يقـدر يـكـوده وقـته,,105
قولوا لي البـعـوض كيف يكوده,,105
أكبر مافي عـين الفـقـير الدرهـم,,105
اللي رضـا بحظوظه الـمـقـروده,,105
وأصغر مافي عين الغني الحاجه,,105
لو انها كـبـر الجـبـل مـشهــوده,,105
أراءهـم وافـكـارهـم مـخـتـلـفـه,,105
كل ٍ حسـب تـفـكـيره ومجـهـوده,,105
والانسان يولـد طـفل ماله حيله,,105
مـولـود وايـامـه مـعـه مـولـوده,,105
يصـارع ايّـام الـزمـان الـبـايـــد,,105
واليـوم لا من راح مـالـه عـوده,,105
يهـز بـزنــوده ركـــون الـدنـيـا,,105
عايش على ذكرى فعول جدوده,,105
وهو عن جدوده مـقـصّر فعلـه,,105
لو طلـّع بـوجـه الزمـان زنوده,,105
من راح من عمره ثلاث ارباعه,,105
قـعـد يـفـكّر في القـبر ولحـوده,,105
ولا جلس تصعـب عليه القومه,,105
وان قام كـفـّه بالعصا مسـنوده,,105
المـوت واقـع والمـقـدّر واقــع,,105
والناس لو طال العمر موعوده,,105
والعالمي نـظـرتـه حـول العـالم,,105
ماهـيب في جـو البلـد وحـدوده,,105
مقدام .. من خلا الرجال اخلافه,,105
وينقاد .. لي خلا الرجال تـقوده,,105
قــدّام لا بـو الخـطـوه الخـوّافـه,,105
ولا ابوه قلبٍ ما يحـث عْـضوده,,105
كم رجل باروده حـما من دونـه,,105
وآخـر حـيـاتـه يـذبـحـه بـاروده,,105
والناس عن شوف الصحيح الجارح,,105
مـصــدّده وعـيـونهـا مـرمــوده,,105
عسى عيوني عن حقايق غيري,,105
ماهي بمـرمـوده ولا مـصـدوده,,105
هي هـكذا الدنيا، وذي لعـبـتـها,,105
فـ ايّـامهـا واحـداثهـا المعـيـوده,,105
تحـدّنا .. وتـردّنـا .. يـاسـاتـــــر,,105
على المـسـدّد لا يـبـيـح سدوده,,105
ضلع الشـموخ متعـّب الـرقــّايه,,105
نزوله اهـون وايـد مْن صعوده,,105
اسـتقرئ المسـتـقـبل بأمـعـاني,,105
في حـاضـر ٍ دلايـلـه مـوجـوده,,105
لو ان ذا الدنـيـا مافـيها ناقـص,,105
ما كان راعي الزود شفنا زوده,,105
هذا شـعـور الشـاعر اللي غـنى,,105
بعيد عن عين الغضي وخدوده,,105
ذيبٍ عوى من فوق ضلع ٍعالي,,105
صداه ياصل في الجبل ببـروده,,105
عسى عواه إذا عوى من ضيقه,,105
ياصل سـموع محـمّـد النابـوده,,105
عـلى الله ما تغـيّـبـني اللـيـالي,رَجُـل مـثـالـي,106
لو ان صدوف صكّات الليالي,,106
تـنـصّـاني وانـا رجـلٍ عـزومه,,106
يصـد بها النـوايـب ما يـبـالي,,106
أفـل حـجايـه بـوجـه الكـبـيـره,,106
وتصغـر من فضل ربّي قبالي,,106
واحب الطـيب واللّي يفـعـلونه,,106
ويرخص من غلاهم كل غالي,,106
ولـولا حـكـمـة الله ما خـلـقـنـا,,106
وأمـرٌ قـد كـتــب أوّل وتــالي,,106
سألت الله كوكـب في المجـرّه,,106
جعـلت الطيّـبين من الرجالي,,106
يحـكـمـونه بحـكـمٍ يهــتـني به,,106
عـزيزٍ من عـليه الوقت مالي,,106
واذا قـالـوا مـدوّرة السـوالـف,,106
ترى بعض النظم نظمٍ خيالي,,106
باقـول الله يجـمّــل من تجـمّـل,,106
وانا قـبل الشعـر رجلٍ مثالي,,106
وانا شاعـر قصـيدي فـيه منّي,,106
طموحي واعتزازي واتكالي,,106
لكـن ياللي تـعـذربـني تـمهّـــل,,106
أنا خـوّة رفـيقي راس مـالي,,106
تـنافـسـني بـطـول الـظـل لكـن,,106
ستر ظل الشجر ظل الجبالي,,106
وانا لو اعـتزلت الشعـر لحظه,,106
يموت الشعـر في يوم اعتـزالي,,106
مقامي أشرف مْن ايّة قـصيده,,106
أسـوّيها على الـدرب ارتـجـالي,,106
معي ذكـرٍ عليه ابني حـضاره,,106
وانومس به عمامي مع خوالي,,106
ومعي ذِكـرٍ إلى منـّه سـمع به,,106
من الحـكّـام واصـحاب المعـالي,,106
كـريمٍ طـيب راسـه يقـتـدي به,,106
ولا يـلحـقـه شـك ولا احـتـمالي,,106
تـنـافـسـني عـليه ويحـتـزم له,,106
يـدوس المسـتحـيله والمـحالي,,106
تـقـزّمتُ في عين اقـزم مجـرّد,,106
كـبرتُ في عـين كـبار الرجـالي,,106
ومتى شدّوا الرحال آشد عزمي,,106
ومتى ما عزّموا .. شدّت رحالي,,106
قدم رجلي على الطرقه ما تتعب,,106
أعـرّضـها على وعــر الجـبالي,,106
معـوّدها على دوس المـخاطـر,,106
وحـمـلي ما تـحـمّــله الجـمالي,,106
وردت البيـر وعـزومـي قـويّه,,106
تـورّدنـي طــويـــلات الحـبـالي,,106
سليل المجد راع الطيب جـدّي,,106
وابوي اللي بنى صرح المعالي,,106
نعــز اللـي تــذرّى فـي ذرانــا,,106
يعـيـش بوسـطـنا آمـن وسـالي,,106
عـرين الأسـد يـبقى له مهـابه,,106
نـزفّ الروح دونه والغـوالي,,106
صغـيـر القـوم مـنـّا لا نخـيـتـه,,106
تـنهّـض مثل ابو زيد الهلالي,,106
زمـان الخـف والحـافـر ثـبتـنا,,106
وشيّدنا العلم في راس عالي,,106
بفـضل الله في هـالـكون سدنا,,106
