poem_id,Row_ID,Title_cleaned,Poem_line_cleaned,summary,قافية,البحر,وصل,حركة,نوع,شخص,sentiments,أماكن,أحداث,مواضيع,تصنيف
104,1426,ديمقراطي,انا ماجيتها لك سحب الا في سما الامطار      واذا زم البحر موجه لك الله ردها زمه,يصف نفسه كسحاب جاء لينزل المطر، والله يرد موج البحر,ه,الكامل,,سكون,مقيدة,"[{""name"":""أنا"",""relation"":""المتكلم""},{""name"":""أنت"",""relation"":""المخاطب""}]","[""صدق"",""تحذير""]","[{""name"":""سما الامطار"",""type"":""طبيعة""},{""name"":""البحر"",""type"":""طبيعة""}]",[],"[""أنا"",""سحب"",""لك""]",معاصر
105,1427,ذيب عوي,البارحه غنيت انا بنشوده      وعبرت في حدودي وجيت حدوده,الشاعر يعبر عن صداه في التردد والحدود التي عبرها بالأمس.,د,الكامل,,ضمة,مقيدة,"[{""name"":""أنا"",""relation"":""الشاعر""}]","[""فخر""]",[],[],"[""غنيت"",""نشوده""]",معاصر
105,1428,ذيب عوي,عز الله ان الدار هذي داري      وعز الله ان النود نفحه نوده,يثبت تعلقه بوطنه ويعبر عن دفء علاقاته وروح محيطه.,د,الكامل,,ضمة,مقيدة,[],"[""فخر"",""عزة""]","[{""name"":""الدار"",""type"":""طبيعة""}]",[],[],معاصر
105,1429,ذيب عوي,اسلوبها فكري وهي فكريه      ايعرفها النقاد من منقوده,يشيد بأسلوبه الفكري الذي يميز شعره ويعرفه النقاد.,د,الكامل,,ضمة,مقيدة,"[{""name"":""النقاد"",""relation"":""جماعة""}]","[""تأمل""]",[],[],"[""نقاد""]",معاصر
105,1430,ذيب عوي,وطريقها علي الجهات الاربع      اللي في وجهي ماهي بمسدوده,يؤكد أن طريقه مفتوح في كل الاتجاهات دون عوائق.,د,الكامل,,ضمة,مقيدة,[],"[""حكمة""]",[],[],[],معاصر
105,1431,ذيب عوي,اذا قراها الشاعر المتمكن      تناسب احساسه وتدخل موده,شعره يناسب المشاعر العميقة للشاعر المتمكن.,د,الكامل,,ضمة,مقيدة,"[{""name"":""الشاعر"",""relation"":""الشاعر المتمكن""}]","[""أمل""]",[],[],"[""متمكن""]",معاصر
105,1432,ذيب عوي,من كل بستان اتنقي ورده      بستاني الشعري يا كثر وروده,يختار أجمل الورود من بستان الشعر المتنوع والغني.,د,الكامل,,ضمة,مقيدة,"[{""name"":""أنا"",""relation"":""الشاعر""}]","[""فخر""]","[{""name"":""بستان"",""type"":""طبيعة""}]",[],"[""بستاني الشعري""]",معاصر
105,1433,ذيب عوي,الارض يمكن ثمرها باينبت      وهي الاراضي كلها مسموده,يصف الأرض كمكان مثمر رغم قساوة الظروف المحيطة.,د,الكامل,,ضمة,مقيدة,[],"[""تأمل""]","[{""name"":""الأرض"",""type"":""طبيعة""},{""name"":""الأراضي"",""type"":""طبيعة""}]",[],[],معاصر
105,1434,ذيب عوي,بغيتها برحي باتطلع برحي      وبغيتها ( عجوا ) ثمر عنقوده,يرمز لرغبته في التطلع واثمار أفكاره المختلفة.,د,الكامل,,ضمة,مقيدة,[],"[""رغبة""]",[],[],[],معاصر
105,1435,ذيب عوي,اشب ضوي فوق ضلع المعني      وجزايلي مثل الغضا مرموده,يضيء معنى القصيدة وينتظر جزاءً رحيماً لها.,د,الكامل,,ضمة,مقيدة,[],"[""فخر""]",[],[],[],معاصر
105,1436,ذيب عوي,اسبح بحور الشعر واحد واحد      معاي طاقه ماهي بمحدوده,يغوص في بحور الشعر بطاقة غير محدودة.,د,الكامل,,ضمة,مقيدة,"[{""name"":""أنا"",""relation"":""الشاعر""}]","[""قوة""]",[],[],"[""طاقه""]",معاصر
105,1437,ذيب عوي,تلمع بروق افكاري الشعريه      وخيالي الجامح تدن رعوده,شعره يتلألأ بالأفكار المتقدة والخيال الجامح كالبرق والرعود,ة,الكامل,,كسرة,مقيدة,"[{""name"":""أنا"",""relation"":""الشاعر""}]","[""فخر""]",[],[],"[""أفكاري الشعريه"",""خيالي الجامح""]",معاصر
105,1438,ذيب عوي,بين المراكز الاوله لي مركز      انا لها في الليله المشهوده,يتحدث عن مركزه المتميز والمشهود له بين الأوائل,ة,الكامل,,كسرة,مقيدة,"[{""name"":""أنا"",""relation"":""الشاعر""}]","[""فخر""]","[{""name"":""المراكز"",""type"":""ثقافة""}]",[],"[""مركز""]",معاصر
105,1439,ذيب عوي,اكسر التيمات لو هي ريخا      وانته ولا تكسر وهي مشدوده,عزمه على كسر القيود وحسم الأمور دون تردد,ة,الكامل,,كسرة,مقيدة,"[{""name"":""أنت"",""relation"":""المخاطب""}]","[""تحدي""]",[],[],"[""أنته""]",معاصر
105,1440,ذيب عوي,لاني مضمر شعر عندي خبره      ما افحم الحايل مع المفروده,يؤكد خبرته الشعرية وقدرته على فضح المنافقين,ة,الكامل,,كسرة,مقيدة,"[{""name"":""أنا"",""relation"":""الشاعر""}]","[""ثقة""]",[],[],"[""خبره""]",معاصر
105,1441,ذيب عوي,وهذي القصيده لو بتطلع بكره      اما علي شاهين او سلهوده,يرى قصيدته ستنتشر بين المدح والذم,ة,الكامل,,كسرة,مقيدة,[],"[""توقع""]",[],[],[],معاصر
105,1442,ذيب عوي,ادخل براس المال واعرف ربحي      قدام ما يدخل علي مردوده,حكمته في المال تعطيه أرباحًا قبل أن تأتيه العوائد,ة,الكامل,,كسرة,مقيدة,"[{""name"":""أنا"",""relation"":""الشاعر""}]","[""حكمة""]",[],[],"[""رأس المال""]",معاصر
105,1443,ذيب عوي,يوم اصهلت خيل المعاني قالت      سلام لك يا (محمد النابوده),تسبيح معاني شعره يشيد بمحمد النابوده,ة,الكامل,,كسرة,مقيدة,"[{""name"":""محمد النابوده"",""relation"":""المذكور""}]","[""احترام""]",[],[],"[""محمد النابوده""]",معاصر
105,1444,ذيب عوي,اللي غيابك عن حضورك يكفي      وذكرك ذعاذيع النسيم تقوده,غيابه يكفي وأثره كنسيم يحمل ذكراه,ة,الكامل,,كسرة,مقيدة,"[{""name"":""أنت"",""relation"":""المخاطب""}]","[""حنين""]",[],[],"[""غيابك"",""حضورك"",""ذكرك""]",معاصر
105,1445,ذيب عوي,اطلع معي فوق السحاب نسولف      وكلمات من مثلي تجي معدوده,يدعو إلى الحديث في سماء الإبداع مع كلمات قليلة القيمة,ة,الكامل,,كسرة,مقيدة,"[{""name"":""أنت"",""relation"":""المخاطب""},{""name"":""أنا"",""relation"":""الشاعر""}]","[""دعوة""]","[{""name"":""السحاب"",""type"":""طبيعة""}]",[],"[""معي"",""مثلي""]",معاصر
105,1446,ذيب عوي,ويعدها الرواي كلمه كلمه      مابه ولا كلمه ما هي مقصوده,كل كلمة مدروسة ومقصودة في روايته الشعرية,ة,الكامل,,كسرة,مقيدة,"[{""name"":""الرواي"",""relation"":""جماعة""}]","[""حكمة""]",[],[],"[""رواي""]",معاصر
105,1447,ذيب عوي,كل ذوي نعمه بنعمه يحسد      وانا زعيم العالم المحسوده,الحسد يحيط به رغم نعمه واعتزازه بمكانته,ة,الكامل,,ضمة,مقيدة,"[{""name"":""أنا"",""relation"":""الشاعر""},{""name"":""ذوي نعمه"",""relation"":""جماعة""}]","[""فخر""]",[],[],"[""زعيم"",""نعمه""]",معاصر
105,1448,ذيب عوي,عسي فعولي في عيون امثالك      مقبوله ومشكوره ومحموده,يرجو قبول فعله وتقدير أمثاله بامتنان,ة,الكامل,,ضمة,مقيدة,"[{""name"":""أنت"",""relation"":""المخاطب""},{""name"":""أنا"",""relation"":""الشاعر""}]","[""أمل""]",[],[],"[""أمثالك"",""فعولي""]",معاصر
105,1449,ذيب عوي,الي هنا والوقت يجري يجري      معدود وايام البشر معدوده,الوقت يمضي والأيام قليلة للإنسان,ة,الكامل,,ضمة,مقيدة,"[{""name"":""البشر"",""relation"":""جماعة""}]","[""تأمل""]",[],[],"[""بشر""]",معاصر
105,1450,ذيب عوي,ذكرت عاد وقلت سبحان الله      وش صار في عاده وفي ثموده,يتأمل في تاريخ عاد وثمود بإعجاب وخشية,ة,الكامل,,ضمة,مقيدة,[],"[""دهشة""]",[],[],[],معاصر
105,1451,ذيب عوي,الكبر يهدم والتواضع يبني      والوصل يحيي والهجر وش فوده,الكبرياء يهدم والتواضع يبني، والوصل يعيد الحياة والهجر يفسدها,ة,الكامل,,ضمة,مقيدة,[],"[""حكمة""]",[],[],[],معاصر
105,1452,ذيب عوي,مضيع الثروه محب الثروه      كنه يدور حاجه مفقوده,حب الثروة مع ضياعها كالبحث عن شيء مفقود,ة,الكامل,,ضمة,مقيدة,"[{""name"":""محب الثروه"",""relation"":""عام""}]","[""نقد""]",[],[],"[""مضيع الثروه""]",معاصر
105,1453,ذيب عوي,ولا خذا منه البخيل الممسك      رغم عقاراته وكثر نقوده,البخلاء لا يستفيدون رغم كثرة أموالهم العقارية,ة,الكامل,,ضمة,مقيدة,"[{""name"":""البخيل"",""relation"":""عام""}]","[""نقد""]",[],[],"[""ممسك""]",معاصر
105,1454,ذيب عوي,واللي ما ياخذ عمره من ايامه      والا بتاخذ من جسده الدوده,من لا يستغل عمره تضيع حياته كما تفنى الأجساد,ة,الكامل,,ضمة,مقيدة,[],"[""تحذير""]",[],[],[],معاصر
105,1455,ذيب عوي,اللي كفوفه جايده من خيره      تجود و تجود العرب من جوده,الكرم من يد الخير يذكره الجميع بسخائه,ة,الكامل,,ضمة,مقيدة,"[{""name"":""الكفوفه جايده"",""relation"":""عام""}]","[""مدح""]",[],[],"[""جوده"",""العرب""]",معاصر
105,1456,ذيب عوي,اللي جيوبه من كفوفه تشكي      دايم ملا كفوفه وهي مضهوده,الذين يشكون الفقر رغم أن جواربهم ممتلئة,ة,الكامل,,ضمة,مقيدة,[],"[""نقد""]",[],[],[],معاصر
105,1457,ذيب عوي,من كثر ما كفه تجي م المده      وينام وكفوف السعد ممدوده,كفوف اليد كثيرة السخاء تستريح نوماً وسعادة,ة,الكامل,,ضمة,مقيدة,[],"[""تأمل""]",[],[],[],معاصر
105,1458,ذيب عوي,ما قاله الله في الكتاب المنزل      ما ينكره انجيله و تلموده,قول الله في الكتاب مقدس لا ينكره أي كتاب سماوي,ة,الكامل,,ضمة,مقيدة,[],"[""حكمة""]",[],[],[],معاصر
105,1459,ذيب عوي,وما نقصنا لامرء _ متصدق      قل للزهيد ونفسه المزهوده,لا ينقص المتصدق مالا، خلاف الزاهد ومن يرفض ذاته,ة,الكامل,,ضمة,مقيدة,"[{""name"":""الزهيد"",""relation"":""عام""}]","[""حكمة""]",[],[],"[""متصدق""]",معاصر
105,1460,ذيب عوي,عزمه علي الظلع الكبير يرزه      ما بين اسباعه وبين فهوده,العزيمة متينة بين الأصابع القوية,ة,الكامل,,ضمة,مقيدة,[],"[""وصف""]",[],[],[],معاصر
105,1461,ذيب عوي,لو تربط الاجسام بالافعالي      لقيت افكار العرب معقوده,التصرفات والأفعال مرتبطة ارتباطا وثيقا بأفكار العرب,ة,الكامل,,ضمة,مقيدة,"[{""name"":""العرب"",""relation"":""جماعة""}]","[""تأمل""]",[],[],"[""أفكار""]",معاصر
105,1462,ذيب عوي,العقل منهج مختلف في ذاته      عن منهج الواقع وكل بنوده,العقل منهج مستقل يختلف عن واقع الحياة,ة,الكامل,,ضمة,مقيدة,[],"[""حكمة""]",[],[],[],معاصر
105,1463,ذيب عوي,قد يكبر ف عينك كبير بحجمه      او يصغر ف عينك صغير بعوده,حجم الأشياء تقديري ويتغير حسب نظرتنا لها,ة,الكامل,,ضمة,مقيدة,[],"[""تأمل""]",[],[],[],معاصر
