poem_id,Row_ID,Title_raw,Poem_line_raw,summary,Title_cleaned,Poem_line_cleaned,قافية,روي,البحر,وصل,حركة,شخص,sentiments,أحداث,دين,مواضيع,أماكن,تصنيف
23,331,إيمـــان الشـــعوب,وْ فـي أرض ( اليمن ) تِشْهَد لفَضْلَه شامخات سْدود      وْ فـي ( الـمغرب ) و فـي أرض (العراق) صْروح بنيانه,له فضل في اليمن شاهدته السدود الشامخة وبناء العراق والمغرب,ايمان الشعوب,و في ارض ( اليمن ) تشهد لفضله شامخات سدود      و في ( المغرب ) و في ارض (العراق) صروح بنيانه,ود,د,الهجيني,لا يوجد,ضمة,"[{""name"":""زايد بن سلطان آل نهيان"",""relation"":""founding father"",""resolved_from"":[""وله""]}]",فخر,[],[],القيادة والزعماء,"[{""name"": ""اليمن"", ""type"": ""مدن_وأماكن_عربية""}, {""name"": ""المغرب"", ""type"": ""مدن_وأماكن_عربية""}, {""name"": ""العراق"", ""type"": ""مدن_وأماكن_عربية""}]",معاصر
23,332,إيمـــان الشـــعوب,وْ مَعَ ( فْلسطين ) له وَقْفَات مَجْدٍ ذكرها مَحمود      وْ مَعَ اهْل ( البوسنه ) بالطيب يرْجَـح كَـف ميزانه,وقوفه مع فلسطين ومساعدته للبوسنة بالخير والعدالة وسط الميزان,ايمان الشعوب,و مع ( فلسطين ) له وقفات مجد ذكرها محمود      و مع اهل ( البوسنه ) بالطيب يرجح كف ميزانه,ود,د,الهجيني,لا يوجد,ضمة,"[{""name"":""زايد بن سلطان آل نهيان"",""relation"":""founding father"",""resolved_from"":[""له""]}]",فخر,[],[],القيادة والزعماء,"[{""name"": ""فلسطين"", ""type"": ""مدن_وأماكن_عربية""}, {""name"": ""البوسنه"", ""type"": ""مدن_وأماكن_عربية""}]",معاصر
23,333,إيمـــان الشـــعوب,وْ مَعَ ( مصـر ) الـعـروبه وَاهْـلَـها له مـكرمات تْعـود      على ( مصـر ) الـعـروبه واهْـلَـها بالخير واحسـانه,له مواقف نبيلة مع مصر والأمة العربية بالدعم والإحسان الدائم,ايمان الشعوب,و مع ( مصر ) العروبه واهلها له مكرمات تعود      علي ( مصر ) العروبه واهلها بالخير واحسانه,ود,د,الهجيني,لا يوجد,ضمة,"[{""name"":""زايد بن سلطان آل نهيان"",""relation"":""founding father"",""resolved_from"":[""له""]}]",فخر,[],[],القيادة والزعماء,"[{""name"": ""مصر"", ""type"": ""مدن_وأماكن_عربية""}]",معاصر
23,334,إيمـــان الشـــعوب,على كـل البـيَـارق ( زايـد ) اللي بـيْـرَقه فـي زود      وْعَلى اهْل الجود له زود وْ عَلى اهْل الزود تيْـجَانه,على كل الأعلام يرفرف راية زايد وعلى أهل الكرم تاج عالي,ايمان الشعوب,علي كل البيارق ( زايد ) اللي بيرقه في زود      وعلي اهل الجود له زود و علي اهل الزود تيجانه,ود,د,الهجيني,لا يوجد,ضمة,"[{""name"":""زايد بن سلطان آل نهيان"",""relation"":""founding father"",""resolved_from"":[""زايد""]}]",فخر,[],[],"القيادة والزعماء, الصداقة والكرم",[],معاصر
23,335,إيمـــان الشـــعوب,قبل ( زايـد ) وعنوان الفَخر واهْل الفَخر مَـفقـود      طـلَـع ( زايــد ) .. وعـنوان الـمَـعَـالي صـار عِـنْوَانـه,قبل زايد كان الفخر غائب، وأصبح عنوان العظمة والكرامة معه,ايمان الشعوب,قبل ( زايد ) وعنوان الفخر واهل الفخر مفقود      طلع ( زايد ) .. وعنوان المعالي صار عنوانه,ود,د,الهجيني,لا يوجد,ضمة,"[{""name"":""زايد بن سلطان آل نهيان"",""relation"":""founding father"",""resolved_from"":[""زايد""]}]",فخر,[],[],القيادة والزعماء,[],معاصر
23,336,إيمـــان الشـــعوب,مَعَ اهْل الشَّـان م الأحـيا ومن هم يَسْكـنون لْـحود      يظـل الشـيخ ( زايـد ) فـي الطَّـلـيـعـه عـالي ٍ شـانه,يرفع مكانة زايد بين أهل الشأن ويظل في المقدمة عالياً مشهوده,ايمان الشعوب,مع اهل الشان م الاحيا ومن هم يسكنون لحود      يظل الشيخ ( زايد ) في الطليعه عالي _ شانه,ود,د,الهجيني,لا يوجد,ضمة,"[{""name"":""زايد بن سلطان آل نهيان"",""relation"":""founding father"",""resolved_from"":[""زايد""]}]",فخر,[],[],القيادة والزعماء,[],معاصر
23,337,إيمـــان الشـــعوب,و (راشد بن سعـيد ) مْأسِّس النَّهْـضَه حفَظ لوْعود      وقَـف بـ (دبـي ) وَاهْل ( دبي ) ليـن اشْـتَـدِّ عـمْـرانه,راشد بن سعيد أسس النهضة وحفظ الوعود وبنى دبي وشعبها,ايمان الشعوب,و (راشد بن سعيد ) ماسس النهضه حفظ لوعود      وقف ب (دبي ) واهل ( دبي ) لين اشتد عمرانه,ود,د,الهجيني,لا يوجد,ضمة,"[{""name"":""راشد بن سعيد آل مكتوم"",""relation"":""former ruler of Dubai"",""resolved_from"":[""راشد بن سعيد""]}]",فخر,[],[],"القيادة والزعماء, الإمارات ودبي","[{""name"": ""راشد بن سعيد"", ""type"": ""أراضي_إماراتية""}, {""name"": ""دبي"", ""type"": ""أراضي_إماراتية""}]",معاصر
23,338,إيمـــان الشـــعوب,بحِـنْـكَـه تَـذْهِـل الـعَــالَـم ، وفِـكْـر ٍما علـيه قْـيـود      وقَـف ( راشـد ) مَـعَ ( زايـد ) وقوف الأخ لاخْـوَانـه,بحنكة وفكر غير محدود وقف راشد مع زايد كأخٍ مخلص,ايمان الشعوب,بحنكه تذهل العالم ، وفكر ما عليه قيود      وقف ( راشد ) مع ( زايد ) وقوف الاخ لاخوانه,ود,د,الهجيني,لا يوجد,ضمة,"[{""name"":""راشد بن سعيد آل مكتوم"",""relation"":""former ruler of Dubai"",""resolved_from"":[""راشد""]},{""name"":""زايد بن سلطان آل نهيان"",""relation"":""founding father"",""resolved_from"":[""زايد""]}]",فخر,[],[],القيادة والزعماء,[],معاصر
23,339,إيمـــان الشـــعوب,وْ نحـن يـوم اجْـتـمـعـنـا كـل وَفْـدٍ مـن وَرَاه وْفــود      دبـي .. أمْـسَت مـقَـر الإتحــاد بْلَـحـظَـة اعـلانـه,عندما اجتمعوا أصبح دبي مقر الاتحاد وأعلنت بداية نهضتها,ايمان الشعوب,و نحن يوم اجتمعنا كل وفد من وراه وفود      دبي .. امست مقر الاتحاد بلحظه اعلانه,ود,د,الهجيني,لا يوجد,ضمة,[],فخر,[],[],"القيادة والزعماء, الإمارات ودبي","[{""name"": ""دبي"", ""type"": ""أراضي_إماراتية""}]",معاصر
23,340,إيمـــان الشـــعوب,وْ تَحَـت رَايَة ( خـلـيـفة ) رَيِّس الـدوله نِـهـِـب جْـنود      على شَـان الـمـعــادي عَ الـمَـنــايـا نَـعـقِـد قْـــرانـه,تحت راية خليفة رئيس الدولة تجهزت الجيوش لصد المعتدين,ايمان الشعوب,و تحت رايه ( خليفه ) ريس الدوله نهب جنود      علي شان المعادي ع المنايا نعقد قرانه,ود,د,الهجيني,لا يوجد,ضمة,"[{""name"":""خليفة بن زايد آل نهيان"",""relation"":""former UAE President"",""resolved_from"":[""خليفه""]}]",فخر,[],[],القيادة والزعماء,[],معاصر
23,341,إيمـــان الشـــعوب,أبو سـلـطــان .. عِزِّ الـدولـــه اللي عِـزَّهـا مَـشْـهـود      عـزيز الــرَّاس ، والـرَّاس الـعـزيز تْـعـزّه امـتــانـه,أبو سلطان عز الدولة وهو مكرم ومشهود له بالرفعة والعظمة,ايمان الشعوب,ابو سلطان .. عز الدوله اللي عزها مشهود      عزيز الراس ، والراس العزيز تعزه امتانه,ود,د,الهجيني,لا يوجد,ضمة,"[{""name"":""خليفة بن زايد آل نهيان"",""relation"":""former UAE President"",""resolved_from"":[""ابو سلطان""]}]",فخر,[],[],القيادة والزعماء,[],معاصر
23,342,إيمـــان الشـــعوب,أبو سـلـطـان قايـدنـا .. وَلا نـرضى عَـدَاه يْـقـود      سـمـوَّ الـقـايـد الأعـلى .. سـما للـمـجـد سـلـطـــانه,سمو القائد الأعلى هو سلطان المجد ومصدر العزة والكرامة,ايمان الشعوب,ابو سلطان قايدنا .. ولا نرضي عداه يقود      سمو القايد الاعلي .. سما للمجد سلطانه,انه,ه,الرجز,لا يوجد,فتحة,"[{""name"":""خليفة بن زايد آل نهيان"",""relation"":""former UAE President"",""resolved_from"":[""ابو سلطان""]}]",فخر,[],[],القيادة والزعماء,[],معاصر
23,343,إيمـــان الشـــعوب,سـمـو القـايـد الأعـلى على اكْـرَام الـرجـال يْسـود      نـوَقِّـف لَـجْـلَـه الـدنــيـا .. وْ نـقَـعِّــدها عَـلى شــانـه,يكرم الرجال ويقف أمام العالم ويجلس في علو مكانته,ايمان الشعوب,سمو القايد الاعلي علي اكرام الرجال يسود      نوقف لجله الدنيا .. و نقعدها علي شانه,انه,ه,الرجز,لا يوجد,فتحة,"[{""name"":""محمد بن زايد آل نهيان"",""relation"":""UAE President"",""resolved_from"":[""القايد الاعلي""]}]",فخر,[],[],القيادة والزعماء,[],معاصر
23,344,إيمـــان الشـــعوب,ونايـب ريِّـس الـدولـــه (مـحـمـد) قَـدَّها و قْـدود      بنى مَـجـلــس وزارات الـبَــلـد واخـتـار شـجْـعَــانـه,نائب الرئيس محمد قدها وقاد بناء المؤسسات باختيار جريء,ايمان الشعوب,ونايب ريس الدوله (محمد) قدها و قدود      بني مجلس وزارات البلد واختار شجعانه,انه,ه,الرجز,لا يوجد,فتحة,"[{""name"":""محمد بن راشد آل مكتوم"",""relation"":""father"",""resolved_from"":[""نائب ريس الدوله (محمد)""]}]",فخر,[],[],القيادة والزعماء,[],معاصر
23,345,إيمـــان الشـــعوب,هو اللي زَوَّج الـصَّـحرا على الـبَحـر بْـثَـلاث عـقود      كـتب عَـ الـمـا يالـيـن الـمَا عَرَف فَـضْـلـه وعرفـانـه,حول الصحراء إلى بحر وكان له فضل عظيم في تطوير البحرين,ايمان الشعوب,هو اللي زوج الصحرا علي البحر بثلاث عقود      كتب ع الما يالين الما عرف فضله وعرفانه,انه,ه,الرجز,لا يوجد,فتحة,"[{""name"":""محمد بن راشد آل مكتوم"",""relation"":""father"",""resolved_from"":[""هو""]}]",فخر,[],[],"القيادة والزعماء, الإمارات ودبي","[{""name"": ""الصحراء"", ""type"": ""طبيعة_عامة""}, {""name"": ""البحر"", ""type"": ""طبيعة_عامة""}]",معاصر
