poem_id,Row_ID,Title_cleaned,Poem_line_cleaned,places,religion,animals,events,entities,sentiments,subjects,summary,Title_raw,Poem_line_raw,ai_images_thumb,qafiya,rawy,wasl,haraka,meter,category
56,793,السالفه,ياما وياما حكوا لكن .. تجاهلنا      تلامس احساسنا يسبق خطاوينا,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""تجاهلنا""]}, {""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""الحب""]}]",[],"[""الحب والغزل"", ""الوفاء والصبر""]",يتحدث عن تجاهل حديث الناس وتمسكهم بمشاعرهم قبل أفعالهم,السـالفــه,ياما وياما حـكـوا لـكـن .. تجاهـلنا      تـلامـس احـساسنا يسـبق خطاوينا,/images/poems/56_Drive_New_Thumbnail_view.jpg,نا,ن,لا يوجد,فتحة,الهجيني,معاصر
56,794,السالفه,من بدهم في الوفا حنا تاهلنا      كسرت يدين التجافي من تسامينا,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""حنا""]}, {""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""التسامينا""]}]",صبر,"[""الوفاء والصبر"", ""الفراق والهجر""]",يؤكد التزامهم بالوفاء وكسرهم ليد التجاهل والابتعاد بينهم,السـالفــه,من بـدّهـم في الـوفـا حـنـّا تـأهـلـنا      كـسرت يـدين الـتجافي من تسامينا,/images/poems/56_Drive_New_Thumbnail_view.jpg,نا,ن,لا يوجد,فتحة,الهجيني,معاصر
56,795,السالفه,يابحر كان انت في موجك تساهلنا      في الحب نبحر ونمسي في موانينا,"[{""resolved_from"": ""البحر"", ""name"": ""طبيعة عامة""}, {""resolved_from"": ""موانينا"", ""name"": ""أماكن مجردة""}]",[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""انت""]}, {""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""يابحر""]}]",حب,"[""الحب والغزل"", ""الشوق والحنين""]",يشبه الحب بالبحر الذي يبحرون فيه رغم تقلباته ويجدون المأوى,السـالفــه,يابحر كان انت في موجك تساهلنا      في الحب نبحر ونمسي في موانينا,/images/poems/56_Drive_New_Thumbnail_view.jpg,نا,ن,لا يوجد,فتحة,الهجيني,معاصر
56,796,السالفه,روض المحبين محمي في مداهلنا      وزهور الاشواق تنبت في مراعينا,"[{""resolved_from"": ""روض"", ""name"": ""مواقع نبطية""}, {""resolved_from"": ""مراعينا"", ""name"": ""مواقع نبطية""}]",[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""مداهلنا""]}, {""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""المحبين""]}]",شوق,"[""الحب والغزل"", ""الشوق والحنين""]",يصف مكان تجمع العشاق كروض محمي تنمو فيه أزهار الشوق,السـالفــه,روض المحبّين محمي في مداهلنا      وزهور الاشواق تنبت في مراعينا,/images/poems/56_Drive_New_Thumbnail_view.jpg,نا,ن,لا يوجد,فتحة,الهجيني,معاصر
56,797,السالفه,حنا الشرف والنقا ونشرف اهلنا      عن الرذيله علي النايف تعلينا,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""حنا""]}, {""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""علي النايف""]}]",فخر,"[""الوفاء والصبر"", ""المجد والعز""]",يفتخر بالشرف والنقاء ويرفض الرذيلة رغم الصعاب,السـالفــه,حنا الشـرف والنـقا ونشرّف آهلنا      عـن الـرذيـله على الـنايـف تـعـلـّينا,/images/poems/56_Drive_New_Thumbnail_view.jpg,نا,ن,لا يوجد,فتحة,الهجيني,معاصر
56,798,السالفه,يا ضامي الحب اروتنا مناهلنا      اذا طوانا هجير البعد تسقينا,"[{""resolved_from"": ""مناهلنا"", ""name"": ""مواقع نبطية""}]",[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""اروتنا""]}, {""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""يا ضامي الحب""]}]",حب,"[""الحب والغزل"", ""الشوق والحنين""]",يصف الحب بالمورد الذي يرويه في حر البعد والعطش,السـالفــه,يا ضـامي الحـب أروتـنـا مناهـلـنا      إذا طـوانا هـجـير الـبعــد تـسـقـيـنا,/images/poems/56_Drive_New_Thumbnail_view.jpg,نا,ن,لا يوجد,فتحة,الهجيني,معاصر
56,799,السالفه,والسالفه كلها .. يوم تزاعلنا      كله علي شان يقهرهم تراضينا,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""تزاعلنا""]}, {""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""تراضينا""]}]",غضب,"[""الغيرة والعتاب"", ""الفراق والهجر""]",يختصر القصة كلها بالخلافات التي كانت فقط لإغاظة الآخرين وليس للخصام الحقيقي,السـالفــه,والسـالـفـه كـلّها .. يـومٍ تـزاعـلـنا      كلّه على شـان يقـهـرهـم تـراضينا,/images/poems/56_Drive_New_Thumbnail_view.jpg,نا,ن,لا يوجد,فتحة,الهجيني,معاصر
57,800,السمو,ياعرب تري المكارم والمروه      سيف عز فاللقا ما هو بحاكل,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""ياعرب""]}]",فخر,"[""المجد والعز"", ""التراث النبطي""]",ينادي العرب بأن الكبرياء والشجاعة علامات تميز لا تُغتال بسهولة,السـمـو,ياعرب ترى المكارم والمروّه      سـيف عـز فاللـقـا ما هو بحـاكل,/images/poems/57_Drive_New_Thumbnail_view.jpg,كل,ل,لا يوجد,كسرة,الرجز,حديث
57,801,السمو,والسمو الي جهل قيمه سموه      ما عرف فرق التوكل والتواكل,[],"[""المفاهيم الإيمانية""]",[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""والسمو""]}, {""name"": ""السمو"", ""relation"": ""المحور"", ""resolved_from"": [""السمو""]}]",حكمة,"[""الطموح والنجاح"", ""الوفاء والصبر""]",ينتقد الجهل بمعنى السمو ويفرق بين التوكل والتواكل,السـمـو,والسمو الى جهـل قيمة سموّه      ما عرف فرق التوكل والتواكل,/images/poems/57_Drive_New_Thumbnail_view.jpg,كل,ل,لا يوجد,كسرة,الرجز,حديث
57,802,السمو,والرجل مع رفيقه او عدوه      شيمته هي شيمته ويقولها كل,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""والرجل""]}, {""name"": ""رفيق"", ""relation"": ""الرفيق"", ""resolved_from"": [""رفيقه""]}]",حكمة,"[""الصداقة والكرم"", ""التراث النبطي""]",يؤكد على ثبات شيمة الرجل سواء مع الصديق أو العدو,السـمـو,والرجـل مـع رفيـقه أو عـدوّه      شيمته هي شيمته ويقولها كل,/images/poems/57_Drive_New_Thumbnail_view.jpg,كل,ل,لا يوجد,كسرة,الرجز,حديث
57,803,السمو,قالها ياصاحبي واليوم قوه      والله اني كم سنه وانا متواكل,[],"[""الله""]",[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""قالها"", ""انا""]}]",ندم,"[""الصداقة والكرم"", ""الوفاء والصبر""]",يعترف بالشعور بالتواكل رغم القوة التي يُظهرها,السـمـو,قالها ياصـاحـبي والـيوم قوّه      والله انـّي كم سنه وانا متواكل,/images/poems/57_Drive_New_Thumbnail_view.jpg,كل,ل,لا يوجد,كسرة,الرجز,حديث
57,804,السمو,الحقيقه واضحه من دون انوه      تاكل الغيره مثل ما النار تاكل,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""الحقيقه""]}]",غيرة,"[""الغيرة والعتاب"", ""الألم والحزن""]",يصف الغيرة بأنها تلتهم الأمور مثل النار في الخشب,السـمـو,الحقيقه واضـحه من دون انوّه      تاكل الغيره مثل ما النار تاكل,/images/poems/57_Drive_New_Thumbnail_view.jpg,كل,ل,لا يوجد,كسرة,الرجز,حديث
57,805,السمو,والمشاكل تهدم جسور الاخوه      هذي كلمه حق من راعي المشاكل,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""هذي كلمه حق""]}]",حزن,"[""الغيرة والعتاب"", ""الصداقة والكرم""]",يشير إلى أن المشاكل قد تُدمر روابط الأخوة بصدق,السـمـو,والمشاكل تهدم جسور الأخوّه      هذي كلمة حق من راعي المشاكل,/images/poems/57_Drive_New_Thumbnail_view.jpg,ل,ل,لا يوجد,سكون,الرجز,حديث
58,806,السمو والمعالي,لو نقول ان المراجل مالها رجال غيره      العفو يارب .. لو قلنا كذا قالوا تعالي,[],"[""الله""]",[],[],"[{""name"": ""محمد بن راشد آل مكتوم"", ""relation"": ""الأب"", ""resolved_from"": [""سيدي""]}]",فخر,"[""القيادة والزعماء"", ""الإمارات ودبي""]",يمتدح رجولة قائد ويشير إلى تميّزه وحده بين الرجال,السمـو والمـعالي,لو نقـول ان الـمراجل مالـها رجّـال غيـره      العـفـو يـارب .. لو قـلـنا كـذا قـالـوا تـعـالي,/images/poems/58_Drive_New_Thumbnail_view.jpg,الي,ي,لا يوجد,كسرة,الهجيني,معاصر
58,807,السمو والمعالي,فيه غيره بس نختاله لوحده في الجزيره      مثلما يختال راعي الذود سحب من خيالي,"[{""resolved_from"": ""الجزيرة"", ""name"": ""أراضي إماراتية""}]",[],[],[],"[{""name"": ""محمد بن راشد آل مكتوم"", ""relation"": ""الأب"", ""resolved_from"": [""هو""]}]",فخر,"[""القيادة والزعماء"", ""الإمارات ودبي""]",يوضح أن هناك رجالاً آخرين لكن قائدنا يتفاخر وحده بينهم,السمـو والمـعالي,فيه غيره بس نـخـتاله لـوحـده في الجزيره      مثلما يخـتال راعي الذود سحـبٍ من خـيالي,/images/poems/58_Drive_New_Thumbnail_view.jpg,الي,ي,لا يوجد,كسرة,الهجيني,معاصر
58,808,السمو والمعالي,هو نموذج للعدل والدار بافعاله جديره      من مراجل سيدي تلتف هامات الرجالي,"[{""resolved_from"": ""الدار"", ""name"": ""أراضي إماراتية""}]",[],[],[],"[{""name"": ""محمد بن راشد آل مكتوم"", ""relation"": ""الأب"", ""resolved_from"": [""سيدي""]}]",فخر,"[""القيادة والزعماء"", ""المجد والعز""]",يصف القائد كنموذج للعدل ومصدر فخر الرجال,السمـو والمـعالي,هو نمـوذج للعـدل والـدار بافـعـاله جـديره      من مراجـل سـيّـدي تلتـف هـامـات الرجـالي,/images/poems/58_Drive_New_Thumbnail_view.jpg,الي,ي,لا يوجد,كسرة,الهجيني,معاصر
58,809,السمو والمعالي,شف (دبي ) المستبده بالحلا و المستذيره      في ظلاله كيف صار لها من كفوفه ظلالي,"[{""resolved_from"": ""دبي"", ""name"": ""أراضي إماراتية""}]",[],[],[],"[{""name"": ""محمد بن راشد آل مكتوم"", ""relation"": ""الأب"", ""resolved_from"": [""دبي""]}]",فخر,"[""الإمارات ودبي"", ""القيادة والزعماء""]",يبرز كيف أصبحت دبي في ظل حكمه مزدهرة ومظللة بعنايته,السمـو والمـعالي,شف (دبي ) الـمستبدّه بالحلا و المسـتذيره      في ظلاله كيف صار لها من كفـوفـه ظـلالـي,/images/poems/58_Drive_New_Thumbnail_view.jpg,الي,ي,لا يوجد,كسرة,الهجيني,معاصر
58,810,السمو والمعالي,العوالي عسره ودروب مرقاها عسيره      والذي ما يستلذ العسر .. ما يرقي العوالي,"[{""resolved_from"": ""العوالي"", ""name"": ""أماكن مجردة""}]",[],[],[],[],أمل,"[""الطموح والنجاح"", ""المجد والعز""]",يدعو لتحمل الصعوبات لأنها سبيل للوصول إلى القمم,السمـو والمـعالي,العـوالـي عـسـرةٍ ودروب مرقاها عـسـيره      والذي ما يسـتلذ العسـر .. ما يرقى العوالي,/images/poems/58_Drive_New_Thumbnail_view.jpg,الي,ي,لا يوجد,كسرة,الهجيني,معاصر
