poem_id,Row_ID,Title_raw,Poem_line_raw,summary,Title_cleaned,Poem_line_cleaned,قافية,البحر,وصل,حركة,نوع,شخص,sentiments,أماكن,أحداث,مواضيع,تصنيف,overall confidence,Status
44,675,آمر يا بو خالد,بك نفخر ويفخر وطنّا      شـرّفـتـنا يا قـايـد العـــين,فخر واعتزاز بالقائد الذي أكرمهم وأسعد وطنهم.,امر يا بو خالد,بك نفخر ويفخر وطنا      شرفتنا يا قايد العين,ن,الكامل,,سكون,مقيدة,"[{""name"":""بك"",""relation"":""القائد""}]","[""فخر"",""حب""]","[{""name"":""وطنا"",""type"":""دولة""}]",[],"[""قايد العين"",""بك""]",معاصر,0.94,Analysed
45,676,أمشي بعزم,أسـمع صـدى صوته بعـيـدٍ ينادي      واشوف قلبي للصدى يتبع نداه,يصف لقاءه مع صوته البعيد واتّباع قلبه له بحماس,امشي بعزم,اسمع صدي صوته بعيد ينادي      واشوف قلبي للصدي يتبع نداه,ه,الكامل,,فتحة,مقيدة,"[{""name"":""الصدي"",""relation"":""المخاطب""}]","[""شوق"",""حنين""]",[],[],"[""صوته"",""نداه"",""قلبي""]",معاصر,0.88,Analysed
45,677,أمشي بعزم,من فاتنه في وصفها الحسن عادي      يرسم صور من خاطرٍ ما تعدّاه,يصف جمال محبوبته الذي يتجاوز الوصف العادي والإبداعي,امشي بعزم,من فاتنه في وصفها الحسن عادي      يرسم صور من خاطر ما تعداه,ه,الكامل,,فتحة,مقيدة,"[{""name"":""الفاتنة"",""relation"":""الحبيبة""}]","[""حب"",""إعجاب""]",[],[],"[""وصفها"",""الحسن""]",معاصر,0.92,Analysed
45,678,أمشي بعزم,شعـرٍ لفـاني منه ريــم الـبــــوادي      الجادل اللي تزهرالأرض بخطاه,يشير إلى شعر ناعم يؤديه شخص محبوب يزهر الأرض بخطاه,امشي بعزم,شعر لفاني منه ريم البوادي      الجادل اللي تزهرالارض بخطاه,ه,الكامل,,فتحة,مقيدة,"[{""name"":""ريم البوادي"",""relation"":""الحبيبة""}]","[""حب"",""فخر""]",[],[],"[""شعر"",""لفاني"",""الجادل"",""خطاه""]",معاصر,0.95,Analysed
45,679,أمشي بعزم,يـشـكي ودادٍ من صـمـيم الـفـوادي      ويا كم قبله من شكى الحب ويلاه,يعبر عن شكاية القلب من الحب ومرارة العتاب المتكرر,امشي بعزم,يشكي وداد من صميم الفوادي      ويا كم قبله من شكي الحب ويلاه,ه,الكامل,,فتحة,مقيدة,"[{""name"":""المحبوب"",""relation"":""الحبيب""}]","[""ألم"",""حزن"",""وجد""]",[],[],"[""وداد"",""الفوادي"",""شكي الحب""]",معاصر,0.9,Analysed
45,680,أمشي بعزم,وكان الذي به في خـيال اعـتـقادي      عنـّه نشيل الهم والجرح و وزاه,يأمل أن يشيل الحب الهموم والجرح في خياله,امشي بعزم,وكان الذي به في خيال اعتقادي      عنه نشيل الهم والجرح و وزاه,ه,الكامل,,فتحة,مقيدة,"[{""name"":""المحبوب"",""relation"":""الحبيب""}]","[""أمل"",""تفاؤل""]",[],[],"[""خيال"",""اعتقادي"",""الهم"",""الجرح""]",معاصر,0.85,Analysed
45,681,أمشي بعزم,وان كان له فدوى ترى الحال فادي      والـمال قـبل الحـال والله يــفـداه,يعلن استعداده للتضحية بالمال والحال لحماية الحب,امشي بعزم,وان كان له فدوي تري الحال فادي      والمال قبل الحال والله يفداه,ه,الكامل,,فتحة,مقيدة,"[{""name"":""المحبوب"",""relation"":""الحبيب""}]","[""تضحية"",""وفاء""]",[],[],"[""فدوي"",""الحال"",""المال""]",معاصر,0.87,Analysed
45,682,أمشي بعزم,دامه تربّـع فـوق عـرش الـودادي      وش لي بعـمرٍ دونه اليوم ما باه,يثني على دوام المحبة التي تجعل حياته بلا قيمة بدونها,امشي بعزم,دامه تربع فوق عرش الودادي      وش لي بعمر دونه اليوم ما باه,ه,الكامل,,فتحة,مقيدة,"[{""name"":""المحبوب"",""relation"":""الحبيب""}]","[""حب"",""إخلاص""]",[],[],"[""عرش الودادي"",""عمر""]",معاصر,0.89,Analysed
45,683,أمشي بعزم,الزيـن له أمـشي بعـزم اجـتهادي      واللي يصون الحب في العين سكناه,يؤكد عزمه على السير بثقة والحفاظ على الحب كالسكن,امشي بعزم,الزين له امشي بعزم اجتهادي      واللي يصون الحب في العين سكناه,ه,الكامل,,فتحة,مقيدة,"[{""name"":""المحبوب"",""relation"":""الحبيب""}]","[""عزم"",""حب"",""إخلاص""]",[],[],"[""الزين"",""عزم"",""اجتهادي"",""الحب"",""العين""]",معاصر,0.93,Analysed
46,684,أنا في الشـعر,أنا في الشعر ابن هذاك إذا إنته تعرف الشعر      أهيّج في البحور أمواج ، أمشّيها على كيفي,يعبر عن قوته وسيطرته على الشعر وتحكمه فيه بحرية.,انا في الشعر,انا في الشعر ابن هذاك اذا انته تعرف الشعر      اهيج في البحور امواج ، امشيها علي كيفي,ي,الكامل,,كسرة,مقيدة,"[{""name"":""أنا"",""relation"":""الشاعر""},{""name"":""أنت"",""relation"":""المخاطب""}]","[""فخر"",""قوة"",""تحدي""]",[],[],"[""ابن هذاك"",""الشعر"",""أهيج"",""البحور"",""أمواج"",""تعرف""]",حديث,0.92,Analysed
46,685,أنا في الشـعر,واقولّك لا تجاريني ترى أمشي بدربٍ وعر      واذا تبغي تجاريني تـرى لك صامـدٍ سـيـفي,يتحدى من يحاول مجاراته ويؤكد ثباته وصلابته في مسيرته.,انا في الشعر,واقولك لا تجاريني تري امشي بدرب وعر      واذا تبغي تجاريني تري لك صامد سيفي,ي,الكامل,,كسرة,مقيدة,"[{""name"":""أنا"",""relation"":""الشاعر""},{""name"":""أنت"",""relation"":""المخاطب""}]","[""تحدي"",""قوة"",""تهديد""]",[],[],"[""أمشي"",""درب"",""عر"",""صامد"",""سيفي"",""تجاريني"",""تبغي""]",حديث,0.9,Analysed
46,686,أنا في الشـعر,ولا تضمن تحوز النصر وانا بحرٍ وانته نهر      واذا عارضت تيّـاري تبرّى موجي وسِـيفي,يشبه نفسه بالبحر القوي الذي لا يمكن هزيمته رغم المعارضين.,انا في الشعر,ولا تضمن تحوز النصر وانا بحر وانته نهر      واذا عارضت تياري تبري موجي وسيفي,ي,الكامل,,كسرة,مقيدة,"[{""name"":""أنا"",""relation"":""الشاعر""},{""name"":""أنت"",""relation"":""المخاطب""}]","[""تفوق"",""قوة"",""تهديد""]",[],[],"[""بحر"",""تياري"",""موجي"",""سيفي"",""نهر"",""عارضت""]",حديث,0.93,Analysed
46,687,أنا في الشـعر,وكم من واحدٍ غيرك تعرّض لي وجاه الكسر      ودارت به هبوب رياح في أقوى عواصيفي,يذكر انتصاراته على خصومه الذين تعرضوا للهزيمة أمامه.,انا في الشعر,وكم من واحد غيرك تعرض لي وجاه الكسر      ودارت به هبوب رياح في اقوي عواصيفي,ي,الكامل,,كسرة,مقيدة,"[{""name"":""أنا"",""relation"":""الشاعر""},{""name"":""واحد غيرك"",""relation"":""الخصوم""}]","[""فخر"",""قوة"",""انتصار""]",[],[],"[""عواصيفي"",""رياح"",""تعرض"",""كسر""]",حديث,0.88,Analysed
46,688,أنا في الشـعر,تهاجـم سايـل الأقـلام وسطـرٍ ما يهزّه سطر      وإنتـه وينهـا افـكارك عن بيـوتي وتهـديـفي,يدافع عن كتاباته التي لا تهتز أمام الهجمات أو النقد.,انا في الشعر,تهاجم سايل الاقلام وسطر ما يهزه سطر      وانته وينها افكارك عن بيوتي وتهديفي,ي,الكامل,,كسرة,مقيدة,"[{""name"":""أنا"",""relation"":""الشاعر""},{""name"":""أنت"",""relation"":""المخاطب""}]","[""تحدي"",""سخرية"",""قوة""]",[],[],"[""اقلام"",""سطر"",""بيوتي"",""تهديفي"",""افكارك""]",حديث,0.89,Analysed
46,689,أنا في الشـعر,تبا روس العلا وانته تحوّل في طريقك حدر      تحـاول بس ما تـقـدر بأن توصل مشـاريفي,ينتقد المترددين ويؤكد صعوبة الوصول إلى مكانته العالية.,انا في الشعر,تبا روس العلا وانته تحول في طريقك حدر      تحاول بس ما تقدر بان توصل مشاريفي,ي,الكامل,,كسرة,مقيدة,"[{""name"":""أنا"",""relation"":""الشاعر""},{""name"":""أنت"",""relation"":""المخاطب""}]","[""تفوق"",""سخرية"",""فخر""]",[],[],"[""مشاريفي"",""تحول"",""حدر"",""تحاول""]",حديث,0.87,Analysed
46,690,أنا في الشـعر,نجـوم اللـيل ما تـنور إذا بيّـن شعـاع الـبـدر      وش اللي يجمع الوسمي على سحب وْرعد صيفي,يصف التناقضات التي تجمع بين الظواهر المختلفة في حياته.,انا في الشعر,نجوم الليل ما تنور اذا بين شعاع البدر      وش اللي يجمع الوسمي علي سحب ورعد صيفي,ي,الكامل,,كسرة,مقيدة,"[{""name"":""أنا"",""relation"":""الشاعر""}]","[""تفوق"",""فخر""]",[],[],"[""البدر"",""الوسمي"",""رعد"",""صيفي""]",حديث,0.85,Analysed
46,691,أنا في الشـعر,تشـوف الجـاذبيّـه لي في هالدنيا تجـرّك جر      أنا عكـسه أفـرّك ويـن ما أبغـي على كـيـفي,يؤكد استقلاله وتحكمه بحياته بعكس القوى التي تحاول السيطرة عليه.,انا في الشعر,تشوف الجاذبيه لي في هالدنيا تجرك جر      انا عكسه افرك وين ما ابغي علي كيفي,ي,الكامل,,كسرة,مقيدة,"[{""name"":""أنا"",""relation"":""الشاعر""}]","[""قوة"",""تحكم"",""فخر""]","[{""name"":""هالدنيا"",""type"":""طبيعة""}]",[],"[""جاذبية"",""أفرك"",""علي كيفي""]",حديث,0.86,Analysed
47,692,أنـا و عيني,أنـا وعـيني نشـتـكي منـّـك الـيـوم      ونقـول وينـك غـبت يا نور عيني,يشتكي الشاعر من غياب محبوبه واشتياقه لنوره.,انا و عيني,انا وعيني نشتكي منك اليوم      ونقول وينك غبت يا نور عيني,ي,الكامل,,كسرة,مقيدة,"[{""name"":""الحبيب"",""relation"":""المحبوب""}]","[""شوق"",""حزن""]",[],[],"[""نور عيني"",""منك"",""غبت""]",معاصر,0.92,Analysed
47,693,أنـا و عيني,دونك ترى العالم من الفرح محروم      ماتدري انك صرت فرحة سنيني,يشير إلى أن العالم خالٍ من الفرح بدونه وهو فرحة حياته.,انا و عيني,دونك تري العالم من الفرح محروم      ماتدري انك صرت فرحه سنيني,ي,الكامل,,كسرة,مقيدة,"[{""name"":""الحبيب"",""relation"":""المحبوب""}]","[""حزن"",""فرح""]","[{""name"":""العالم"",""type"":""ثقافة""}]",[],"[""أنت"",""فرحة سنيني""]",معاصر,0.88,Analysed
47,694,أنـا و عيني,شوفـتـك منها تـنجـلي كل الهـموم      وان غـبت عـنـّي كنـّها نـار فيني,رؤية المحبوب تزيل همومه وغيابه يسبب له ألمًا شديدًا.,انا و عيني,شوفتك منها تنجلي كل الهموم      وان غبت عني كنها نار فيني,ي,الكامل,,كسرة,مقيدة,"[{""name"":""الحبيب"",""relation"":""المحبوب""}]","[""ألم"",""حب""]",[],[],"[""شوفتك"",""غبت""]",معاصر,0.9,Analysed
47,695,أنـا و عيني,أهـواك من يـومٍ تحـيده إلى الـيوم      والـيـوم حـبّـك يالغـلا محـتـويـني,يؤكد حبه المستمر له منذ وقت بعيد حتى الآن.,انا و عيني,اهواك من يوم تحيده الي اليوم      واليوم حبك يالغلا محتويني,ي,الكامل,,كسرة,مقيدة,"[{""name"":""الحبيب"",""relation"":""المحبوب""}]","[""حب"",""شوق""]",[],[],"[""أهواك"",""حبك"",""الغلا""]",معاصر,0.95,Analysed
